-1.00000000e+00, -4.27249856e-02, -1.09109370e-08, 2.97149689e+02, 1.00601710e-01
-1.00000000e+00, -3.66387293e-02, -7.86949508e-03, 2.97149689e+02, 1.00550972e-01
-9.77272749e-01, -4.21403088e-02, -1.10417506e-08, 2.97149597e+02, 1.02707952e-01
-9.77272749e-01, -3.61373648e-02, -7.76181649e-03, 2.97149597e+02, 1.02425747e-01
-1.00000000e+00, -4.88408953e-02, -1.19426469e-08, 2.97149719e+02, 1.00685522e-01
-1.00000000e+00, -4.30431031e-02, -9.78421513e-03, 2.97149689e+02, 1.00621812e-01
-9.77272749e-01, -4.81744558e-02, -1.20596670e-08, 2.97149597e+02, 1.03062339e-01
-9.77272749e-01, -4.24546003e-02, -9.65007301e-03, 2.97149597e+02, 1.02717884e-01
-1.00000000e+00, -5.44008166e-02, -1.28805651e-08, 2.97149689e+02, 1.00780100e-01
-1.00000000e+00, -4.88652587e-02, -1.15248701e-02, 2.97149719e+02, 1.00709833e-01
-9.77272749e-01, -5.36625311e-02, -1.29854660e-08, 2.97149597e+02, 1.03474796e-01
-9.77272749e-01, -4.82000820e-02, -1.13674104e-02, 2.97149597e+02, 1.03080101e-01
-1.00000000e+00, -5.94552867e-02, -1.37332172e-08, 2.97149658e+02, 1.00887172e-01
-1.00000000e+00, -5.41581325e-02, -1.31072840e-02, 2.97149689e+02, 1.00811765e-01
-9.77272749e-01, -5.86540587e-02, -1.38275009e-08, 2.97149536e+02, 1.03941567e-01
-9.77272749e-01, -5.34256659e-02, -1.29293324e-02, 2.97149536e+02, 1.03506364e-01
-1.00000000e+00, -6.40502647e-02, -1.45083563e-08, 2.97149536e+02, 1.01008594e-01
-1.00000000e+00, -5.89698292e-02, -1.45458411e-02, 2.97149597e+02, 1.00928672e-01
-9.77272749e-01, -6.31940663e-02, -1.45933674e-08, 2.97149445e+02, 1.04461953e-01
-9.77272749e-01, -5.81785031e-02, -1.43499356e-02, 2.97149475e+02, 1.03995286e-01
-1.00000000e+00, -6.82275146e-02, -1.52130273e-08, 2.97149323e+02, 1.01146214e-01
-1.00000000e+00, -6.33441061e-02, -1.58536211e-02, 2.97149384e+02, 1.01062708e-01
-9.77272749e-01, -6.73234984e-02, -1.52899737e-08, 2.97149384e+02, 1.05038404e-01
-9.77272749e-01, -6.25014603e-02, -1.56420320e-02, 2.97149292e+02, 1.04547791e-01
-1.00000000e+00, -7.20250085e-02, -1.58536384e-08, 2.97148926e+02, 1.01302579e-01
-1.00000000e+00, -6.73207119e-02, -1.70425121e-02, 2.97148987e+02, 1.01216145e-01
-9.77272749e-01, -7.10795745e-02, -1.59235967e-08, 2.97149506e+02, 1.05674192e-01
-9.77272749e-01, -6.64335117e-02, -1.68172773e-02, 2.97149170e+02, 1.05166420e-01
-1.00000000e+00, -7.54772872e-02, -1.64360117e-08, 2.97148346e+02, 1.01479493e-01
-1.00000000e+00, -7.09358156e-02, -1.81233212e-02, 2.97148254e+02, 1.01390578e-01
-9.77272749e-01, -7.44961426e-02, -1.64999463e-08, 2.97150330e+02, 1.06372684e-01
-9.77272749e-01, -7.00100958e-02, -1.78862624e-02, 2.97149384e+02, 1.05853692e-01
-1.00000000e+00, -7.86157101e-02, -1.69654424e-08, 2.97147919e+02, 1.01679988e-01
-1.00000000e+00, -7.42222741e-02, -1.91058759e-02, 2.97147430e+02, 1.01588801e-01
-9.77272749e-01, -7.76039734e-02, -1.70242132e-08, 2.97152679e+02, 1.07135855e-01
-9.77272749e-01, -7.32634366e-02, -1.88586209e-02, 2.97150665e+02, 1.06614590e-01
-1.00000000e+00, -8.14688280e-02, -1.74467427e-08, 2.97148193e+02, 1.01907656e-01
-1.00000000e+00, -7.72099569e-02, -1.99991073e-02, 2.97147003e+02, 1.01814196e-01
-9.77272749e-01, -8.04310367e-02, -1.75011206e-08, 2.97158112e+02, 1.07955687e-01
-9.77272749e-01, -7.62228221e-02, -1.97431128e-02, 2.97154175e+02, 1.07446492e-01
-1.00000000e+00, -8.40625763e-02, -1.78842878e-08, 2.97149933e+02, 1.02167293e-01
-1.00000000e+00, -7.99260363e-02, -2.08111349e-02, 2.97147980e+02, 1.02071583e-01
-9.77272749e-01, -8.30027834e-02, -1.79349549e-08, 2.97169739e+02, 1.08806945e-01
-9.77272749e-01, -7.89148957e-02, -2.05476973e-02, 2.97162201e+02, 1.08331211e-01
-1.00000000e+00, -8.64205211e-02, -1.82820568e-08, 2.97154205e+02, 1.02464952e-01
-1.00000000e+00, -8.23952034e-02, -2.15493422e-02, 2.97151001e+02, 1.02367528e-01
-9.77272749e-01, -8.53423476e-02, -1.83296223e-08, 2.97193756e+02, 1.09658256e-01
-9.77272749e-01, -8.13638791e-02, -2.12796163e-02, 2.97179382e+02, 1.09220713e-01
-1.00000000e+00, -8.85641128e-02, -1.86436644e-08, 2.97163513e+02, 1.02796994e-01
-1.00000000e+00, -8.46398920e-02, -2.22204402e-02, 2.97157654e+02, 1.02700971e-01
-9.77272749e-01, -8.74707475e-02, -1.86886666e-08, 2.97244751e+02, 1.10456616e-01
-9.77272749e-01, -8.35917816e-02, -2.19454542e-02, 2.97217346e+02, 1.10096559e-01
-1.00000000e+00, -9.05128270e-02, -1.89723988e-08, 2.97183929e+02, 1.03128038e-01
-1.00000000e+00, -8.66805241e-02, -2.28305291e-02, 2.97172638e+02, 1.03043765e-01
-9.77272749e-01, -8.94071087e-02, -1.90153191e-08, 2.97351959e+02, 1.10867657e-01
-9.77272749e-01, -8.56186450e-02, -2.25511938e-02, 2.97303375e+02, 1.10708930e-01
-1.00000000e+00, -9.22843888e-02, -1.92712477e-08, 2.97230927e+02, 1.03346661e-01
-1.00000000e+00, -8.85356441e-02, -2.33851541e-02, 2.97209045e+02, 1.03371128e-01
-9.77272749e-01, -9.11688358e-02, -1.93125089e-08, 2.97553528e+02, 1.10508472e-01
-9.77272749e-01, -8.74626637e-02, -2.31022816e-02, 2.97476532e+02, 1.10378973e-01
-1.00000000e+00, -9.38948989e-02, -1.95429291e-08, 2.97334106e+02, 1.03351586e-01
-1.00000000e+00, -9.02221128e-02, -2.38893609e-02, 2.97296173e+02, 1.03507586e-01
-9.77272749e-01, -9.27717239e-02, -1.95829042e-08, 2.97893677e+02, 1.07075565e-01
-9.77272749e-01, -8.91403928e-02, -2.36036647e-02, 2.97786865e+02, 1.07979991e-01
-1.00000000e+00, -9.53589976e-02, -1.97899119e-08, 2.97533264e+02, 1.02523759e-01
-1.00000000e+00, -9.17552710e-02, -2.43477281e-02, 2.97476593e+02, 1.03065230e-01
-9.77272749e-01, -9.42301527e-02, -1.98289296e-08, 2.98398743e+02, 1.00873724e-01
-9.77272749e-01, -9.06668827e-02, -2.40598433e-02, 2.98276855e+02, 1.02311380e-01
-1.00000000e+00, -9.66899991e-02, -2.00144434e-08, 2.97884888e+02, 9.81737375e-02
-1.00000000e+00, -9.31490436e-02, -2.47644279e-02, 2.97811646e+02, 9.90743637e-02
-9.77272749e-01, -9.55571979e-02, -2.00527932e-08, 2.99075867e+02, 9.07248706e-02
-9.77272749e-01, -9.20558348e-02, -2.44749077e-02, 2.98955444e+02, 9.25152674e-02
-1.00000000e+00, -9.79000032e-02, -2.02185610e-08, 2.98470459e+02, 8.88711214e-02
-1.00000000e+00, -9.44161192e-02, -2.51432452e-02, 2.98389191e+02, 9.03292671e-02
-9.77272749e-01, -9.67647433e-02, -2.02564987e-08, 2.99933197e+02, 7.55162761e-02
-9.77272749e-01, -9.33196768e-02, -2.48525795e-02, 2.99831177e+02, 7.73116723e-02
-1.00000000e+00, -9.89999995e-02, -2.04041228e-08, 2.99421936e+02, 7.09495246e-02
-1.00000000e+00, -9.55680013e-02, -2.54876241e-02, 2.99350464e+02, 7.22930282e-02
-9.77272749e-01, -9.78635997e-02, -2.04418669e-08, 3.00937408e+02, 5.48609719e-02
-9.77272749e-01, -9.44697410e-02, -2.51962431e-02, 3.00871521e+02, 5.61849326e-02
-1.00000000e+00, -1.00000001e-01, -2.05728163e-08, 3.00952301e+02, 4.23135795e-02
-1.00000000e+00, -9.66151655e-02, -2.58006956e-02, 3.00924225e+02, 4.29469198e-02
-9.77272749e-01, -9.88636017e-02, -2.06105604e-08, 3.02013977e+02, 2.90598962e-02
-9.77272749e-01, -9.55163166e-02, -2.55089719e-02, 3.01996216e+02, 2.93813441e-02
-9.54545438e-01, -4.15556505e-02, -1.11725722e-08, 2.97149414e+02, 1.05995238e-01
-9.54545438e-01, -3.56360152e-02, -7.65413698e-03, 2.97149414e+02, 1.05499536e-01
-9.54545438e-01, -4.75080349e-02, -1.21766961e-08, 2.97149414e+02, 1.06612347e-01
-9.54545438e-01, -4.18661758e-02, -9.51594580e-03, 2.97149414e+02, 1.06035694e-01
-9.54545438e-01, -5.29242642e-02, -1.30903750e-08, 2.97149384e+02, 1.07321419e-01
-9.54545438e-01, -4.75350432e-02, -1.12099824e-02, 2.97149384e+02, 1.06677331e-01
-9.54545438e-01, -5.78528531e-02, -1.39217926e-08, 2.97149384e+02, 1.08102202e-01
-9.54545438e-01, -5.26933968e-02, -1.27514284e-02, 2.97149323e+02, 1.07409485e-01
-9.54545438e-01, -6.23378977e-02, -1.46783874e-08, 2.97149475e+02, 1.08945496e-01
-9.54545438e-01, -5.73874228e-02, -1.41540887e-02, 2.97149231e+02, 1.08220391e-01
-9.54545438e-01, -6.64195120e-02, -1.53669273e-08, 2.97150024e+02, 1.09849215e-01
-9.54545438e-01, -6.16591088e-02, -1.54305166e-02, 2.97149323e+02, 1.09104954e-01
-9.54545438e-01, -7.01341704e-02, -1.59935620e-08, 2.97151733e+02, 1.10814683e-01
-9.54545498e-01, -6.55466467e-02, -1.65921263e-02, 2.97150055e+02, 1.10064320e-01
-9.54545438e-01, -7.35150278e-02, -1.65638880e-08, 2.97155853e+02, 1.11837380e-01
-9.54545498e-01, -6.90847561e-02, -1.76493004e-02, 2.97152466e+02, 1.11099266e-01
-9.54545438e-01, -7.65922591e-02, -1.70829946e-08, 2.97164795e+02, 1.12892985e-01
-9.54545498e-01, -7.23050162e-02, -1.86114740e-02, 2.97158264e+02, 1.12195410e-01
-9.54545438e-01, -7.93932751e-02, -1.75555055e-08, 2.97182617e+02, 1.13925472e-01
-9.54545498e-01, -7.52361417e-02, -1.94872320e-02, 2.97170685e+02, 1.13308534e-01
-9.54545438e-01, -8.19430277e-02, -1.79856308e-08, 2.97216980e+02, 1.14883319e-01
-9.54545498e-01, -7.79042393e-02, -2.02843826e-02, 2.97195526e+02, 1.14361115e-01
-9.54545438e-01, -8.42641965e-02, -1.83771949e-08, 2.97285004e+02, 1.15696356e-01
-9.54545498e-01, -8.03330690e-02, -2.10100226e-02, 2.97246460e+02, 1.15333565e-01
-9.54545438e-01, -8.63774121e-02, -1.87336795e-08, 2.97418182e+02, 1.16007403e-01
-9.54545498e-01, -8.25442225e-02, -2.16706060e-02, 2.97354126e+02, 1.16013430e-01
-9.54545438e-01, -8.83014277e-02, -1.90582465e-08, 2.97651917e+02, 1.15309015e-01
-9.54545498e-01, -8.45573395e-02, -2.22720075e-02, 2.97557343e+02, 1.15830854e-01
-9.54545438e-01, -9.00533125e-02, -1.93537772e-08, 2.98016724e+02, 1.11115649e-01
-9.54545498e-01, -8.63902792e-02, -2.28195619e-02, 2.97895233e+02, 1.12597138e-01
-9.54545438e-01, -9.16485786e-02, -1.96228864e-08, 2.98526428e+02, 1.04796730e-01
-9.54545498e-01, -8.80592912e-02, -2.33181287e-02, 2.98390625e+02, 1.06481507e-01
-9.54545438e-01, -9.31013376e-02, -1.98679562e-08, 2.99168579e+02, 9.47713554e-02
-9.54545498e-01, -8.95791501e-02, -2.37721223e-02, 2.99037537e+02, 9.68601331e-02
-9.54545438e-01, -9.44244266e-02, -2.00911519e-08, 2.99915924e+02, 8.09790418e-02
-9.54545498e-01, -9.09632891e-02, -2.41855588e-02, 2.99802673e+02, 8.31429511e-02
-9.54545438e-01, -9.56295207e-02, -2.02944435e-08, 3.00727753e+02, 6.36995956e-02
-9.54545498e-01, -9.22239274e-02, -2.45620906e-02, 3.00643280e+02, 6.55523315e-02
-9.54545438e-01, -9.67272371e-02, -2.04796198e-08, 3.01555511e+02, 4.38022017e-02
-9.54545498e-01, -9.33721960e-02, -2.49050427e-02, 3.01506836e+02, 4.49965820e-02
-9.54545438e-01, -9.77272391e-02, -2.06483133e-08, 3.02349579e+02, 2.25344915e-02
-9.54545498e-01, -9.44181904e-02, -2.52174344e-02, 3.02337769e+02, 2.28234604e-02
-9.31818187e-01, -4.09709923e-02, -1.13033938e-08, 2.97149139e+02, 1.10082112e-01
-9.31818187e-01, -3.51346619e-02, -7.54645746e-03, 2.97149139e+02, 1.09486982e-01
-9.31818187e-01, -4.68416102e-02, -1.22937251e-08, 2.97149109e+02, 1.10821873e-01
-9.31818187e-01, -4.12777513e-02, -9.38181859e-03, 2.97149109e+02, 1.10155083e-01
-9.31818187e-01, -5.21860011e-02, -1.31952849e-08, 2.97149139e+02, 1.11652151e-01
-9.31818187e-01, -4.68700007e-02, -1.10525535e-02, 2.97149048e+02, 1.10924721e-01
-9.31818187e-01, -5.70516475e-02, -1.40160843e-08, 2.97149353e+02, 1.12548999e-01
-9.31818187e-01, -5.19611277e-02, -1.25735234e-02, 2.97149017e+02, 1.11779697e-01
-9.31818187e-01, -6.14817291e-02, -1.47634074e-08, 2.97150146e+02, 1.13500640e-01
-9.31818187e-01, -5.65963387e-02, -1.39582418e-02, 2.97149231e+02, 1.12707645e-01
-9.31818187e-01, -6.55155256e-02, -1.54438808e-08, 2.97152344e+02, 1.14501700e-01
-9.31818187e-01, -6.08167611e-02, -1.52190002e-02, 2.97150208e+02, 1.13702670e-01
-9.31818187e-01, -6.91887662e-02, -1.60635274e-08, 2.97157349e+02, 1.15543842e-01
-9.31818187e-01, -6.46597818e-02, -1.63669754e-02, 2.97153137e+02, 1.14760853e-01
-9.31818187e-01, -7.25339204e-02, -1.66278316e-08, 2.97167755e+02, 1.16600089e-01
-9.31818187e-01, -6.81594163e-02, -1.74123347e-02, 2.97159882e+02, 1.15865447e-01
-9.31818187e-01, -7.55805448e-02, -1.71417760e-08, 2.97187775e+02, 1.17607474e-01
-9.31818187e-01, -7.13465959e-02, -1.83643252e-02, 2.97173920e+02, 1.16963916e-01
-9.31818187e-01, -7.83555135e-02, -1.76098922e-08, 2.97223724e+02, 1.18493646e-01
-9.31818187e-01, -7.42494538e-02, -1.92313530e-02, 2.97200378e+02, 1.17954023e-01
-9.31818187e-01, -8.08832720e-02, -1.80363067e-08, 2.97290497e+02, 1.19210027e-01
-9.31818187e-01, -7.68935904e-02, -2.00210679e-02, 2.97250946e+02, 1.18803464e-01
-9.31818187e-01, -8.31860527e-02, -1.84247693e-08, 2.97416809e+02, 1.19482152e-01
-9.31818187e-01, -7.93022662e-02, -2.07404271e-02, 2.97352936e+02, 1.19327024e-01
-9.31818187e-01, -8.52840766e-02, -1.87786906e-08, 2.97633484e+02, 1.18804716e-01
