i,j,k,temp,vel,count
1, 1, 1,-1.4537180662155151,-0.012413596734404564
1, 1, 2,1.7946031093597412,0.013115481473505497
1, 1, 3,-1.4832321405410767,0.017610987648367882
1, 1, 4,-1.1979762315750122,-0.007651336491107941
1, 1, 5,1.6289020776748657,0.015447257086634636
1, 1, 6,1.676482081413269,-0.006166404578834772
1, 1, 7,-1.3146735429763794,0.020812734961509705
1, 1, 8,-1.5821691751480103,0.0014811796136200428
1, 1, 9,1.3119480609893799,-0.004306385293602943
1, 1, 10,-1.3117183446884155,-0.019424468278884888
1, 1, 11,-1.3259533643722534,-0.0034405298065394163
1, 1, 12,-1.4744160175323486,0.017648916691541672
1, 1, 13,1.5127766132354736,-0.01830897480249405
1, 1, 14,0.9957817792892456,0.01919153518974781
1, 2, 1,1.7862534523010254,4.257401451468468e-05
1, 2, 2,1.3675694465637207,0.010062722489237785
1, 2, 3,-1.689041256904602,0.000833356287330389
1, 2, 4,1.5250738859176636,-0.012952979654073715
1, 2, 5,1.249912977218628,0.006056984420865774
1, 2, 6,-1.4459117650985718,-0.003600075375288725
1, 2, 7,1.619279384613037,-0.009835231117904186
1, 2, 8,-1.530137300491333,-0.002843881957232952
1, 2, 9,1.535617470741272,-0.0066400752402842045
1, 2, 10,1.1098711490631104,0.0022625094279646873
1, 2, 11,-1.4570528268814087,-0.004706586245447397
1, 2, 12,1.7082045078277588,0.020600391551852226
1, 2, 13,1.4924319982528687,-0.016146084293723106
1, 2, 14,-1.2071696519851685,0.018280642107129097
1, 3, 1,1.5759328603744507,0.011443974450230598
1, 3, 2,1.2039231061935425,-0.0214238278567791
1, 3, 3,-1.302615761756897,0.0329403318464756
1, 3, 4,1.5496102571487427,-0.012044504284858704
1, 3, 5,1.306175708770752,-0.010939138941466808
1, 3, 6,1.4913136959075928,0.007340732961893082
1, 3, 7,-1.576316237449646,-0.009118511341512203
1, 3, 8,1.1563130617141724,0.001252578804269433
1, 3, 9,-1.9103481769561768,-0.006990808993577957
1, 3, 10,-1.2223145961761475,-0.005989314056932926
1, 3, 11,1.299946665763855,0.007524097338318825
1, 3, 12,-1.3599177598953247,0.013450304046273232
1, 3, 13,-1.6291958093643188,-0.0012293403269723058
1, 3, 14,-1.2083605527877808,0.005203338339924812
1, 4, 1,-1.7308285236358643,0.01707020215690136
1, 4, 2,-1.6650007963180542,-0.0038876160979270935
1, 4, 3,-1.201157808303833,-0.0201681237667799
1, 4, 4,-2.1074538230895996,-0.025251442566514015
1, 4, 5,357.4746398925781,3.332794427871704
1, 4, 6,357.6877136230469,3.2893528938293457
1, 4, 7,358.217529296875,3.3003554344177246
1, 4, 8,357.71282958984375,3.311513900756836
1, 4, 9,357.11767578125,3.3181040287017822
1, 4, 10,-1.9667339324951172,-0.006630157120525837
1, 4, 11,-1.0481096506118774,-0.006024613045156002
1, 4, 12,1.6539560556411743,-0.007716866210103035
1, 4, 13,-1.078381896018982,0.018605897203087807
1, 4, 14,1.3196768760681152,-0.011085470207035542
1, 5, 1,1.2919138669967651,-0.017145365476608276
1, 5, 2,-1.155848503112793,-0.010806002654135227
1, 5, 3,-1.2651509046554565,-0.005689546465873718
1, 5, 4,356.99407958984375,3.3362534046173096
1, 5, 5,358.49273681640625,3.3078532218933105
1, 5, 6,358.2176513671875,3.2418720722198486
1, 5, 7,357.60101318359375,3.2156403064727783
1, 5, 8,358.5247802734375,3.2372756004333496
1, 5, 9,358.08734130859375,3.277008533477783
1, 5, 10,356.8075866699219,3.305471420288086
1, 5, 11,1.7655470371246338,-0.01011716853827238
1, 5, 12,1.6323812007904053,0.008400801569223404
1, 5, 13,-1.2169060707092285,-0.019461894407868385
1, 5, 14,1.835370421409607,-0.004256324376910925
1, 6, 1,1.3056387901306152,0.0005125722382217646
1, 6, 2,1.5674684047698975,0.00045649707317352295
1, 6, 3,-1.2138079404830933,-0.015083336271345615
1, 6, 4,358.5542297363281,3.302689552307129
1, 6, 5,358.6945495605469,3.222600221633911
1, 6, 6,358.6469421386719,3.2409090995788574
1, 6, 7,358.48583984375,3.237119197845459
1, 6, 8,358.1211853027344,3.2391679286956787
1, 6, 9,358.4586486816406,3.2475204467773438
1, 6, 10,357.01934814453125,3.3135271072387695
1, 6, 11,-1.462949514389038,-0.014620809815824032
1, 6, 12,1.5318683385849,0.006909381598234177
1, 6, 13,1.4253926277160645,0.012508353218436241
1, 6, 14,-1.2069662809371948,0.008645931258797646
1, 7, 1,-1.3603895902633667,-0.017774570733308792
1, 7, 2,1.1756064891815186,0.0021986933425068855
1, 7, 3,1.4041624069213867,-0.009318988770246506
1, 7, 4,357.312255859375,3.315077304840088
1, 7, 5,358.96063232421875,3.2138326168060303
1, 7, 6,358.292236328125,3.234773635864258
1, 7, 7,358.2176818847656,3.2189760208129883
1, 7, 8,358.8561096191406,3.241680860519409
1, 7, 9,358.2301940917969,3.221381187438965
1, 7, 10,358.2486877441406,3.3146541118621826
1, 7, 11,-1.0318646430969238,-0.003731164149940014
1, 7, 12,1.5680577754974365,-0.003478275379166007
1, 7, 13,1.877005696296692,-0.00388815114274621
1, 7, 14,-1.391303539276123,-0.0063082510605454445
1, 8, 1,-1.447546362876892,0.008552005514502525
1, 8, 2,1.5302839279174805,-0.017997143790125847
1, 8, 3,-1.3138716220855713,0.006141990423202515
1, 8, 4,357.18695068359375,3.332200527191162
1, 8, 5,358.47357177734375,3.2528183460235596
1, 8, 6,358.285400390625,3.220872640609741
1, 8, 7,357.9103698730469,3.239922046661377
1, 8, 8,358.27655029296875,3.213925838470459
1, 8, 9,358.73883056640625,3.2510643005371094
1, 8, 10,357.2025451660156,3.3171262741088867
1, 8, 11,-1.3315447568893433,-0.005893798545002937
1, 8, 12,1.7274187803268433,-0.010207612067461014
1, 8, 13,1.902115821838379,-0.021428503096103668
1, 8, 14,-1.287217378616333,-0.0021693166345357895
1, 9, 1,-1.6041336059570312,0.009882938116788864
1, 9, 2,-1.4331860542297363,-0.016517091542482376
1, 9, 3,1.4327785968780518,0.014956449158489704
1, 9, 4,357.4109802246094,3.325347900390625
1, 9, 5,358.6248474121094,3.2949280738830566
1, 9, 6,358.08807373046875,3.2360663414001465
1, 9, 7,357.9818115234375,3.225172758102417
1, 9, 8,358.4618835449219,3.250370502471924
1, 9, 9,359.2862854003906,3.311645269393921
1, 9, 10,357.6531066894531,3.342108964920044
1, 9, 11,1.4475388526916504,0.007329132407903671
1, 9, 12,1.438521385192871,-0.0023323972709476948
1, 9, 13,1.190714716911316,-0.012953957542777061
1, 9, 14,-0.9687981009483337,0.007643160875886679
1, 10, 1,-1.686253547668457,-0.011669772677123547
1, 10, 2,-0.868866503238678,-0.008943875320255756
1, 10, 3,1.8123767375946045,0.0011027602013200521
1, 10, 4,-1.6598091125488281,-0.030413519591093063
1, 10, 5,357.25469970703125,3.336406707763672
1, 10, 6,357.37109375,3.3208978176116943
1, 10, 7,357.01751708984375,3.287003993988037
1, 10, 8,357.65093994140625,3.317978620529175
1, 10, 9,358.02935791015625,3.3250832557678223
1, 10, 10,-1.5294172763824463,-0.010094684548676014
1, 10, 11,1.7583152055740356,-0.008358216844499111
1, 10, 12,-1.4159762859344482,0.020523235201835632
1, 10, 13,1.8903461694717407,-0.0018509128130972385
1, 10, 14,1.4901729822158813,0.013638066127896309
1, 11, 1,-1.3095563650131226,-0.008933239616453648
1, 11, 2,-1.536517858505249,0.02002481371164322
1, 11, 3,-1.320306658744812,-0.007825815118849277
1, 11, 4,-1.196631908416748,0.014843758195638657
1, 11, 5,1.8499380350112915,-0.011608719825744629
1, 11, 6,-1.0218477249145508,-0.027239173650741577
1, 11, 7,1.9385401010513306,-0.0024102688767015934
1, 11, 8,-1.4761879444122314,0.021946759894490242
1, 11, 9,1.118592381477356,-0.0031975572928786278
1, 11, 10,1.5756195783615112,0.011250759474933147
1, 11, 11,1.5214794874191284,-0.004941156599670649
1, 11, 12,-1.5638537406921387,-0.012918917462229729
1, 11, 13,-1.3487619161605835,0.0048095122911036015
1, 11, 14,-1.1410337686538696,0.005542404484003782
1, 12, 1,-2.1339919567108154,0.006350425537675619
1, 12, 2,-1.0948164463043213,-0.0023245334159582853
1, 12, 3,-1.3577734231948853,0.01599930040538311
1, 12, 4,1.425028920173645,-1.977410283870995e-05
1, 12, 5,-0.991435706615448,-0.00479707308113575
1, 12, 6,-1.3561903238296509,0.00895943958312273
1, 12, 7,1.170841932296753,-0.00978483073413372
1, 12, 8,-1.6208431720733643,-0.026739073917269707
1, 12, 9,-1.470284342765808,-0.010428320616483688
