i	j	k	temp	vel	count
2	13	13	0.0	0.0	0
2	13	14	0.0	0.0	0
2	14	1	0.0	0.0	0
2	14	2	0.0	0.0	0
2	14	3	0.0	0.0	0
2	14	4	0.0	0.0	0
2	14	5	0.0	0.0	0
2	14	6	0.0	0.0	0
2	14	7	0.0	0.0	0
2	14	8	0.0	0.0	0
2	14	9	0.0	0.0	0
2	14	10	0.0	0.0	0
2	14	11	0.0	0.0	0
2	14	12	0.0	0.0	0
2	14	13	0.0	0.0	0
2	14	14	0.0	0.0	0
3	1	1	0.0	0.0	0
3	1	2	0.0	0.0	0
3	1	3	0.0	0.0	0
3	1	4	0.0	0.0	0
3	1	5	0.0	0.0	0
3	1	6	0.0	0.0	0
3	1	7	0.0	0.0	0
3	1	8	0.0	0.0	0
3	1	9	0.0	0.0	0
3	1	10	0.0	0.0	0
3	1	11	0.0	0.0	0
3	1	12	0.0	0.0	0
3	1	13	0.0	0.0	0
3	1	14	0.0	0.0	0
3	2	1	0.0	0.0	0
3	2	2	0.0	0.0	0
3	2	3	0.0	0.0	0
3	2	4	0.0	0.0	0
3	2	5	0.0	0.0	0
3	2	6	0.0	0.0	0
3	2	7	0.0	0.0	0
3	2	8	0.0	0.0	0
3	2	9	0.0	0.0	0
3	2	10	0.0	0.0	0
3	2	11	0.0	0.0	0
3	2	12	0.0	0.0	0
3	2	13	0.0	0.0	0
3	2	14	0.0	0.0	0
3	3	1	0.0	0.0	0
3	3	2	0.0	0.0	0
3	3	3	0.0	0.0	0
3	3	4	0.0	0.0	0
3	3	5	0.0	0.0	0
3	3	6	0.0	0.0	0
3	3	7	0.0	0.0	0
3	3	8	0.0	0.0	0
3	3	9	0.0	0.0	0
3	3	10	0.0	0.0	0
3	3	11	0.0	0.0	0
3	3	12	0.0	0.0	0
3	3	13	0.0	0.0	0
3	3	14	0.0	0.0	0
3	4	1	0.0	0.0	0
3	4	2	0.0	0.0	0
3	4	3	0.0	0.0	0
3	4	4	0.0	0.0	0
3	4	5	347.59588313333336	1.971049642333334	30
3	4	6	349.22460726984116	2.060379463703704	189
3	4	7	349.0828051616155	2.0406879113468013	297
3	4	8	349.22479395238094	2.06038684925926	189
3	4	9	347.5959218666667	1.9710516213333338	30
3	4	10	0.0	0.0	0
3	4	11	0.0	0.0	0
3	4	12	0.0	0.0	0
3	4	13	0.0	0.0	0
3	4	14	0.0	0.0	0
3	5	1	0.0	0.0	0
3	5	2	0.0	0.0	0
3	5	3	0.0	0.0	0
3	5	4	347.59529010000006	1.9710141773333334	30
3	5	5	350.1950489496124	2.095580444224806	258
3	5	6	350.99909396442763	2.0660875552173907	253
3	5	7	351.00079438285803	2.052332588714285	350
3	5	8	350.9990944743087	2.0660875266798433	253
3	5	9	350.1950568604653	2.095580572054263	258
3	5	10	347.5954996666668	1.9710270449999998	30
3	5	11	0.0	0.0	0
3	5	12	0.0	0.0	0
3	5	13	0.0	0.0	0
3	5	14	0.0	0.0	0
3	6	1	0.0	0.0	0
3	6	2	0.0	0.0	0
3	6	3	0.0	0.0	0
3	6	4	349.2233135608468	2.0603245101058203	189
3	6	5	350.9990994685046	2.065962179448817	254
3	6	6	351.0007968830198	2.027099627207548	265
3	6	7	351.0008061754395	2.019528820315789	285
3	6	8	351.00079789849735	2.027019978571428	266
3	6	9	350.9991018740162	2.0659606328740154	254
3	6	10	349.2234122433865	2.0603294170899464	189
3	6	11	0.0	0.0	0
3	6	12	0.0	0.0	0
3	6	13	0.0	0.0	0
3	6	14	0.0	0.0	0
3	7	1	0.0	0.0	0
3	7	2	0.0	0.0	0
3	7	3	0.0	0.0	0
3	7	4	349.0819613501681	2.0406500027272725	297
3	7	5	351.0007964772736	2.0521017638068186	352
3	7	6	351.00080689160916	2.0194458000699322	286
3	7	7	351.00080362376303	2.009957565577557	303
3	7	8	351.0008065261333	2.0193938247038323	287
3	7	9	351.0007977045465	2.0521043952556806	352
